global_frame_idx,day_str,video_path,video_name,frame_idx_in_video,frame_time,timestamp_ms
823,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,223,20190701-000651500,1561932411500
824,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,224,20190701-000652000,1561932412000
825,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,225,20190701-000652500,1561932412500
826,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,226,20190701-000653000,1561932413000
827,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,227,20190701-000653500,1561932413500
828,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,228,20190701-000654000,1561932414000
829,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,229,20190701-000654500,1561932414500
830,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,230,20190701-000655000,1561932415000
831,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,231,20190701-000655500,1561932415500
832,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,232,20190701-000656000,1561932416000
833,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,233,20190701-000656500,1561932416500
834,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,234,20190701-000657000,1561932417000
835,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,235,20190701-000657500,1561932417500
836,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,236,20190701-000658000,1561932418000
837,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,237,20190701-000658500,1561932418500
838,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,238,20190701-000659000,1561932419000
839,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,239,20190701-000659500,1561932419500
840,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,240,20190701-000700000,1561932420000
841,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,241,20190701-000700500,1561932420500
842,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,242,20190701-000701000,1561932421000
843,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,243,20190701-000701500,1561932421500
844,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,244,20190701-000702000,1561932422000
845,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,245,20190701-000702500,1561932422500
846,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,246,20190701-000703000,1561932423000
847,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,247,20190701-000703500,1561932423500
848,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,248,20190701-000704000,1561932424000
849,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,249,20190701-000704500,1561932424500
850,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,250,20190701-000705000,1561932425000
851,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,251,20190701-000705500,1561932425500
852,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,252,20190701-000706000,1561932426000
853,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,253,20190701-000706500,1561932426500
854,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,254,20190701-000707000,1561932427000
855,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,255,20190701-000707500,1561932427500
856,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,256,20190701-000708000,1561932428000
857,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,257,20190701-000708500,1561932428500
858,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,258,20190701-000709000,1561932429000
859,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,259,20190701-000709500,1561932429500
860,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,260,20190701-000710000,1561932430000
861,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,261,20190701-000710500,1561932430500
862,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,262,20190701-000711000,1561932431000
863,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,263,20190701-000711500,1561932431500
864,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,264,20190701-000712000,1561932432000
865,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,265,20190701-000712500,1561932432500
866,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,266,20190701-000713000,1561932433000
867,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,267,20190701-000713500,1561932433500
868,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,268,20190701-000714000,1561932434000
869,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,269,20190701-000714500,1561932434500
870,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,270,20190701-000715000,1561932435000
871,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,271,20190701-000715500,1561932435500
872,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,272,20190701-000716000,1561932436000
873,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,273,20190701-000716500,1561932436500
874,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,274,20190701-000717000,1561932437000
875,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,275,20190701-000717500,1561932437500
876,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,276,20190701-000718000,1561932438000
877,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,277,20190701-000718500,1561932438500
878,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,278,20190701-000719000,1561932439000
879,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,279,20190701-000719500,1561932439500
880,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,280,20190701-000720000,1561932440000
881,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,281,20190701-000720500,1561932440500
882,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,282,20190701-000721000,1561932441000
883,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,283,20190701-000721500,1561932441500
884,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,284,20190701-000722000,1561932442000
885,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,285,20190701-000722500,1561932442500
886,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,286,20190701-000723000,1561932443000
887,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,287,20190701-000723500,1561932443500
888,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,288,20190701-000724000,1561932444000
889,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,289,20190701-000724500,1561932444500
890,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,290,20190701-000725000,1561932445000
891,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,291,20190701-000725500,1561932445500
892,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,292,20190701-000726000,1561932446000
893,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,293,20190701-000726500,1561932446500
894,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,294,20190701-000727000,1561932447000
895,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,295,20190701-000727500,1561932447500
896,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,296,20190701-000728000,1561932448000
897,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,297,20190701-000728500,1561932448500
898,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,298,20190701-000729000,1561932449000
899,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,299,20190701-000729500,1561932449500
900,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,300,20190701-000730000,1561932450000
901,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,301,20190701-000730500,1561932450500
902,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,302,20190701-000731000,1561932451000
903,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,303,20190701-000731500,1561932451500
904,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,304,20190701-000732000,1561932452000
905,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,305,20190701-000732500,1561932452500
906,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,306,20190701-000733000,1561932453000
907,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,307,20190701-000733500,1561932453500
908,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,308,20190701-000734000,1561932454000
909,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,309,20190701-000734500,1561932454500
910,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,310,20190701-000735000,1561932455000
911,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,311,20190701-000735500,1561932455500
912,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,312,20190701-000736000,1561932456000
913,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,313,20190701-000736500,1561932456500
914,20190701,D:/proyectos_github/SPT-stromboli-explosions-pipeline/data/samples/SPT_videos_sample/SPT_20190701/SPT_20190701-000500.avi,SPT_20190701-000500.avi,314,20190701-000737000,1561932457000
